tweet,label
"kepada driver gofood Bukannya malas ngasih tip sih pak, cuma sebagai anak kost duit kita juga pas pasaan.. Pesan gofood cuma karena promo wkwkw",netral
kepencet beli seblak di gojek mana lg ga megang cash lg akhirnya bayarnya tf ke gopay drivernya,negatif
keren bgt dapat goride ke bogor pulangnya di hajar hujan deras petir besar Jalanannya bnyk genangan takut mogok benar benar perjalanan menegangkan tapi salut sama totalitas driver nya,positif
"Keren, gede banget diskonnya. Pesen lagi biar dapat diskon lagi yuk, kan #PastiAdaPromo dari GoFood. Cek DM ya, ku kasih voucher buat kamu order lebih banyak lagi!",positif
kerja gw kan ngomong seharian jadi kalo pulang kerja pake gocar masih diajak ngobrol sama driver nya udah cape duluan gw jadi ngresah,negatif
kesal banget aku order taksi online gaada yang ngambil gocar badan gue capek asli pengen pulang ini driver gocar kenapa sih bikin emosi deh,negatif
kesal banget ga bisa pulang karena ga dapat gocar sama taksi,negatif
kesal banget GUE tunggu GOCAR DI DEPAN MALL UDAH MENIT NGGA dapat dapat,negatif
kesal banget lagi darurat ke igd tapi gocar lama banget kesal bercampur emosi Mana grab harus pake verifikasi selfie apaan sih lagi darurat juga Kesel kesel emosi banget,negatif
kesal bgt daritadi gocar batalkan mulu ini gimana sih aplikasinya bikin emosi aja setiap ada yang darurat,negatif
Kesel banget barusan dari toserba mau balik ga ada driver goride atau gocar nya ternyata banyak juga mba mba yg lain yang punya masalah yang sama,negatif
Kesel banget barusan dari toserba mau balik gabisa nyangkut goride atau gocar nya ternyata banyak juga mba mba yg mengalami hal yang sama,negatif
kk aku mau saran utk aplikasinya. Pada saat ingin memesan gocar/gofood etc. sebaikny ada konfirmasi lg utk payment method nya. Krn sy sering gasadar udh default pake gopay dan akhirnya masih byr cash jg :(,netral
Klo ikut juga pasti dapat kelas platinum kok Itu sebelum pandemi jumlah orderan banyak jadi supir goride memang untung,positif
klo saya pribadi gocar untuk jaminan tarif libur lebaran 550 dijadikan permanen udah cukup berterima kasih jek,netral
"kmrn naik gocar trs kayak diwawancara buat masuk kerja gitu. macam"" ditanya. ga enak klo ga dijawab, tapi ga jago bohong jg:( tp kykny si om driver cm mau nunjukkin kalo dia ramah. tp kadang bikin resah:( sorry om tp ttp bintang 5 kok",netral
knp driver kalau malas pickup makanan atau jemput goride selalu alasan ban bocor atau hbs nambal ban knp ga matiin aplikasi aja dari awal supaya nggak buat repot,negatif
Knp ongkir nya jadi mahal ya? Trs kl order goride di jkt seringnya gak bisa. Alasan jalan ditutup sm pemerintah tp aslinya engga,negatif
knp sih kalo setiap hujan susah banget dapat driver mau order gofood gosend ato goride susahnya minta ampun,negatif
Kok sekarang susah bgt dapat driver gojek Dari tadi pesan gofood sama goride ga bisa bisa kesal banget,negatif
"Ku selalu kasih bintang 5 untuk jasa ojol. tp Bapak ini selain krn baik & jujur, memang beliau memenuhi kriteria good driver, mobilnya pun bersih. Namanya Pak Hendra Roy & ngomong2 taksi onlinenya adalah Gocar, terima kasih Pak Hendra & customer care yg kooperatif",positif
Kurang sabar gimana tunggu driver gocar menit eh sepanjang jalan dia marahin kendaraan org grgr macet nyesal udh tunggu,negatif
Lagi di dalam gocar ujan macet hari pertama masuk kantor rasanya udah galau merasa ingin resign bawaannya kepikiran si bayi dirumah,netral
Lagi hujan semua gojek gocar juga gitu jadi dapat driver nya random kadang dekat dan kadang jauh banget,negatif
lagi insentif gojek buat goride itu pembodohan sistemnya aja bisa ditipu kok,negatif
"lagi nge gofood, eh ujan :( dpt driver yg baik + ramah bgt ""selamat malam, maaf ya mba saya kehujanan"". ""selamat menikmati"" kata2 simple bikin goodmood ",netral
lagi pula mental turun sebagian karena banyak banget kunci ketinggalan di gocar kali ini di gocar banget ngomong untung driver nya nggak marah,positif
"Lagi rame makan McFlurry + Chocopie, gua heran liatnya Soalnya dulu pernah masuk menu spesial, dan gua selalu pesen tiap malam lewat GoFood. Emang enak banget.",positif
lagi tahan untuk ngga pesan grabfood/gofood tunggu promo soalnya kalo ngga ada promo mahal banget,negatif
lagipula sepertinya nya spesialisasi gocar gopay gojek dulu sering pesan gocar buat teman sekarang tukang isi gopay,netral
lama banget nunggu gojek atau gocar dan sejenisnya ga dapat udah mau nangis pengen pulang,negatif
"Lapar. Mau pesen bensu karena lg promo di halaman depan gofood. Memang, baru beres hujan. Pas dah pilih menu lalu Harga makanan nya sama dengan harga ongkir. Mohon maaf, tahan diri dulu ya saya kalau begitu",negatif
"Laporin aja driver begitu anjir, apalagi mobilnya ngresah bgt. Aneh aneh aja skrng driver, ortu aku bahkan pernah di ""anjing"" in sama driver gocar lewat chat",negatif
layanan GoCar di terminal 2F bandara Soeta dengan sistem antrian amburadul. Nunggu sangat lama sampai 45 menit mobil belum juga datang sementara antrian makin panjang :(,negatif
"Lebih aman gocar sih. Atau kalo gda duit, ya mending pinjem temen atau hubungi keluarga. Biar pas nyampe langsung dibayar gocarnya.",netral
Loyalitas! Ya Jawabannya ini itulah kenapa GoFood memimpin layanan pesan antar makanan karena Loyalitas... Karena mitra Driver Gojek pun juga ramah selain loyalitas...,positif
lucu banget naik gocar terus driver putar lagu di playlist aku senang banget,positif
LUCU BGT INJUN pesan gofood salah alamat tos dulu aku juga sama. Pengen pesan kerumah malah nyampe ke kantor,netral
"Maaf ya, sdh 20 tahun gue menikmati WFH, sesekali gue naik transportasi umum yg nyaman, klo gak nyaman gue lbh pilih naik mobil pribadi, klo lagi musim org lain gajian gue lbh pilih naik grabcar atau gocar drpd susah cari parkir. drpd byr parkir mahal mending bagi rejeki sama driver",netral
"Maap bgt maap, gofood mahal di ongkir, jarang ada promo, udah gt merchant nya gak lengkap, udh gt susah untuk cari makanan yg best seller & promo, kudu scroll2 dulu. Yg sebelah jauh lebih menarik promo & penempatan list resto nya",negatif
Macet bgt tunggu gocar rb udah mau sejam bapaknya pesan ga terkirim ga angkat telfon gps ga gerak lengkap banget derita gue,negatif
makan ayce! atau gofood makanan dan cemilan sambil marathon film jadi kebiasaan buat gue,netral
makan cepat keprabon enak loh mcd jg lagi diskon pake gopay di gofood jg promonya lagi gila,positif
makan. buat gue yg orangnya malas keluar tentu sering bgt gofood. yakali mau gofood buat makan sendiri jalan mending pakai promo gofood,positif
makanan di gofood Enak harga terjangkau dan driver nya baik banget,positif
"Makanan2 Denpasar, Batubulan dan sekitarnya yang murah dan enak di gofood cobain pake promo bagus banget",positif
makanannya enak banget pasti dikasi bintang lima. Biasanya sih karena rasa sama tekstur makanannya yg enak banget,positif
Makanya Padahal ga pernah gofood atau goride tp kena block kesal bgt,negatif
"Makasih banget bapak gocar, jadi sharing2 banyak tentang kehidupan, dikasih saran2 sangat berarti dan life- changing bisa ya orang baru ketemu, udah lumayan paham banget sama lika liku hidup ku yang udah bisa dibikin sinetron ini dan ngasih saran to put myself first!",positif
"Makasih banget driver goride yang ngajak aku bicara selama perjalanan dan tetep sabar selama di perjalanan, senang banget dapat driver baik dan seru",positif
Maksud ku ayolah Udh lama ada gojek dan goride supaya murah ongkosnya soalnya ada promo yang besar di gojek,positif
malam malam gw ngidam banget sama sushi yang ada di gofood sampe tokonya udah tutup aku tetap pesan lewat WA dan di antar dengan cepat juga senang banget gue,positif
Malam teraweh pertama nyari gocar dan goride susah banget gue sampe capek dan emosi banget,negatif
"Malam2 lapar pak gofood peka abis itu order bebas pilih menu makan, driver ramah engga bayar plus ganteng pula. Mood jadi naik lagi",positif
Malas banget sama gocar sekarang masa bisa ambil order tapi belum drop penumpang kesal gue jadi resah,negatif
Males nya keluar rumah malam minggu naik gocar seabad banget nunggunya kesal,negatif
Malu banget kirain udah bayar gocar pake gopay taunya belum anjir mana gua gak punya uang cash untung bisa Bayarnya via transfer,netral
"Mana jam segini cari gofood yg mau ambil order udah susah kan ya. Ada driver yg mau ambil, meski bapaknya di posisi yg jauh dari resto ataupun aing. Bapaknya nyasar saat berusaha menemukan kos aing :')",negatif
"martabak durian keju susu *ngeklik tombol pesan di gofood* tapi driver nya nyasar, tunggu hampir satu jam sampai lapar banget",negatif
mau beli voucher goride gapapa gue bayar ajalah walaupun gamau kemana jg sebenarnya jaga jaga aja,netral
"Mau burger yg enak namun masih terjangkau (menurutku lho ya)? Cobain Good Daddy burger. Ada di grabfood dan gofood kok, jadi bisa delivery. Ukuran patty-nya ga main2 dan padat. ",positif
"mau kasih saran aja nih mgkn bisa dipertimbangkan buat sediain sarung hp yg waterproof gitu buat driver soalnya lg musim hujan, td abis pesen gojek karena agak gerimis hp si bapak dibungkus plastik jd susah mau ngetik si bapak kasian",netral
"mau makan makanan korea tutup , berakhir makan mekdi, order goride lama bgt berujung dicancel sm driver 2x, sedih banget jadi pengguna gojek dicancel mulu",negatif
mau nanya dong gojek ada promo buat gocar gak sih yang bayarnya bisa cash Butuh bgt,netral
mau nanya kenapa beberapa hari terakhir sulit sekali ya pesan goride gocar,netral
Mau nanya tentang vitur baru penilaian resto dari driver apakah akan ada tidak lanjutnya atau cuma gaya gayaan aja di vitur ini biar driver gak gabut nunggu pesanannya jadi?,netral
"mau ngasih saran strategi ke gojek karna selama ini angka weekly used dan bumo (brand i used most often) rendah. Pengen ngasih saran buat maksimalin fitur yg udah ada. Gak perlu nambah baru, karena yg kemaren belum sempet di improve lebih jauh.",netral
"mau pulang naik gojek lama sekarang dapat nya, mesen gofood lama juga yang ambil, ada apa dengan driver2nya? setau saya drivernya dari dulu ramah dan rajin2, mangkanya sampai saat ini saya masih menggunakan apk gojek, sepertinya ada masalah yg merugikan driver..",netral
"Mau rekomendasi siomay enak di bogor. Namanya siomay dan batagor abah uki di gofood. Siomaynya gede dan legit, ikannya kerasa. Bumbu kacangnya lekoh dan pedes",positif
"Mau semurah apa grab, aku tetep pake gojek. Gatau dah kenapa, lebih nyaman pake gojek dan menurut bapake yang pernah jdi driver gocar dan grabcar, lebih menguntungkan pake gojek.",positif
"Mau tanya @gojekindonesia driver baru itu ada training dasar ga ya saat membawa penumpang? Tadi driver goride rokoknya ga dimatiin pas mboncengin. Deket sih, tapi kan itu etika dasar yak? Sangat tidak nyaman :((",negatif
Mending gofood bisa milih lah makanan yg fancy dikit dan murah juga harganya,positif
"mending goride deh tapi goride udh turun rating karna pelayanannya yang semakin nggak baik, mungkin pelayanan gojek boleh lebih diperbaharui",netral
"Menemukan new gem kuliner mojosongo yang murahnya ga masuk akal tapi enak, murah, deket rumah, bisa gofood lagi, cinta bgt",positif
MENU PROMO BURGER KING VIA GOFOOD DI JAM 2 PAGI RASANYA ENAK BANGET,positif
Menurut gua untuk layanan penumpang Gojek mulai mengalihkan fokus ke GoCar Sebagai driver GoCar yang aman dan taat protokol kesehatan pada musim pandemi,positif
"Meskipun ngga termasuk 'keluarga' nya Gojek dan Tokopedia, ikutan bangga sama 2 perusahaan start-up Decacorn karya anak bangsa ini yg udh resmi merger dan makin mengglobal. Keren bgt sih, parah",positif
"Mimin @gojekindonesia , apakah sekarang harga tarif goride antara pembayaran cash maupun go-pay sama ya?",netral
"Min @gojekindonesia , kemaren sy 2x krm email ke gocar driver support, tumben ngga ada respond sama sekali, bahkan notifikasi bahwa email sedang di review pun gak ada. Padahal biasanya gercep bgt.",netral
"Min @gojekindonesia kenapa tiap pesan gocar dan dapatnya @Bluebirdgroup pasti di cancel setelah nunggu lama? Padahal sebelumnya driver udah confirm, kalau kayak gini kan merugikan pelanggan.",negatif
"Min @gojekindonesia mau saran, klo kita pesen gocar L. Ketika driver lg pickup, tolong dikasih informasi baik untuk customer atau driver. Klo yg sedang dipilih itu gocar L. Soalnya di kedua tempat ga ada informasi gocar nya.",netral
"min kenapa yah akhir-akhir ini kalau order goride maps nya diputerin jauh, padahal jalan biasa gak macet. Bisa gak sih ubah rute? Mana jauh tambah mahal pula",negatif
min mau tanya kmren saya kan cancel order gocar rute ke Bandara soekarno hatta dan pilihan pembayaran pake @linkaja namun kenapa saldo @linkaja saya kok kepotong ya.. padahal kan saya cancel order.. lumayan 132rb,negatif
min mau tanya kok aplikasi gocar saya gak bs pake gopay ya pilihan pembayaran kenapa sih sistem gojek sekarang kok sering bermasalah gini,negatif
Min min mau pengaduan mengenai attitude driver ke CS nya gojek kemana ya Salah satu driver anda melakukan hal yang tidak sopan kepada penumpang,negatif
"min saya mau mengeluh. Td pagi order gocar seperti biasa karna hujan lumayan lama. Tp tiba2 chat tidak terhubung. Saya kira app eror kyk pas kmrn2 Tp driver ttp brngkt jemput. Saya tunggu sampe 15 menit gada juga nongol mobil si babang gocar. Saya cari di app trnyata sudah di batalkan. Sia2 saya menunggu 15 menit. Mana pagi2 buru buru brngkt kerja ngejar kereta. �Besok2 tolong lah min kl di batalkan kasih notif, jangan tiba2 ke batal gitu aja. Saya rada kecewa krn giliran kita yg mau cancel aja gabisa",negatif
min saya mau perjalanan pake goride Baru top up gopay Tapi kenapa ngga bisa bayar pake gopay sih ini sistem gojek kok makin hancur ya,negatif
"Min, kok voucher2 yg saya punya ilang smua??? Ada 40 voucher gofood, gomart, goride dll hilang pdhl mau dipake saya kesal dan kecewa sama gojek yang makin hancur begini",negatif
"min, mau nanya. sy coba order goride, rute yg biasa dr kantor ke rumah hanya 8-9 km, kenapa skrg menjadi 19 km ya? mahal :(",negatif
"Min, ngapa ya tiap gw order gocar or goride tarif nya selalu lebih tinggi dibanding pake akun temen gw? Pdhl tujuannya sama, tp selisih tarif nya lumayan besar.",negatif
"min, saran boleh lah mungkin bisa maintenance aplikasinya, kayanya butuh pop up untuk buat kek ""Apakah anda yakin untuk order?"". Termasuk UX kan min?",netral
"min, saran dari saya, kalau akun goride bisa di pakai di semua daerah, dan bisa dapat poin, kalau sekarang kan gak dapat point'.",netral
"min, semua voucher saya hilang. Padahal tadi pagi masih baru banget dikasih dari gojek voucher goride dan gocar. Lalu saya tidak mendapat potongan foodiskon. Padahal tadi pagi masih bisa. Saat aplikasi tertutup & akan pesan. Harga tidak terpotong dan promo hilang. Saya kesal dengan sistem gojek",negatif
min. Misalnya saya pesen gojek. Di tengah jalan blm sampe tujuan hujan dan saya mau ganti gocar. Bisa gak? Atau bisa dibatalkan dan uang yg terpotong sesuai dgn jarak yg ditempuh?,netral
"minggu kmrn sy dpt info voucher goride, gocar gofood banyak, sy cek ada, Tp bbrp hari lalu sy cek lg, kok hilang semua? Tp masih dpt notif voucher untuk segera digunakan,",negatif
"minta tolong cek, saya beli voucher GoRide di shopee, tgl 25 sep yg berlaku sampe 20 okt. Saya sudah pake beberapa voucher. Hari ini saya cek di ""my voucher' hilang, seharusnya masih sisa 3 atau 4 voucher lagi kecewa sekali dengan aplikasi gojek",negatif
Mirip bgt gofood gojek yg pernah ku temui orgnya keras kepala gini juga langsung pas balik di ksh saran bapak2 dr goride udh ksih bintang 1 aja biar di panggil,netral
"Mitra gojek ngga pernah diajarin gimana berkomunikasi yg baik? Bisa liat sendiri itu jam berapa, kalo emang gamau nyasar malam lah ngapain nyalain aplikasi jam segitu? Yg tadinya order gofood gara2 ini langsung auto- kenyang sama omongan driver.",negatif
"Mohon bantuan nya lagi @gojekindonesia saya sudah melakukan hal yg di saran kan melalui DM Ini saya coba ulang hasil nya tetap sama seperti ini,bahkan bukan gosend aja. Saya coba gofood dan goride pun tidak bisa",netral
"Mon maap ni kak, rating di GOFOOD emang ga valid. Karena : Pengguna kadang ga tau kalo mereka itu ngasih rate star ke resto, di sangka kaya ke supir (""jangan lupa bintang lima nya YAA"" gitu) jadi resto itu auto got 5 star without any review sebenernya.",netral
